time,PM10,T2,rh2,slp,PBLH,wind_speed_10m,wind_speed_925hPa,WIND_DIR,RAIN
2004-05-17,1536.5973,307.15378,12.915134,1004.838,1075.9874,4.1610007,7.8430347,NE,4
2004-05-18,2085.0117,306.7302,9.028398,1005.79333,473.55713,5.0265903,6.9969397,NE,4
2004-05-19,1102.2544,306.87164,9.935331,1006.09326,412.86386,1.8369595,1.7867061,NE,4
2004-05-20,2139.2349,308.08035,24.893091,1006.098,707.24274,2.258521,2.008126,SW,4
2004-05-21,2335.8857,306.3097,40.56968,1009.755,735.00446,0.97504115,2.1303043,SE,4
2004-05-22,1473.6781,306.74506,21.563463,1010.33826,537.60376,2.7367141,3.956359,NE,4
2004-05-23,2076.285,306.68042,11.3207445,1008.7385,810.9571,4.610653,10.703176,NE,4
2004-05-24,1546.0161,304.8286,14.191801,1008.1432,384.60587,2.8209178,6.2396326,NE,4
2004-05-25,996.86176,306.06638,17.55536,1007.75226,635.26556,0.42186692,1.3427525,NE,4
2004-05-26,1129.2548,307.39554,11.771629,1006.4426,516.4753,0.66047466,1.422134,SE,4
2004-05-27,1384.8987,307.7096,13.635759,1007.49927,589.8487,1.2266759,1.6198788,SW,4
2004-05-28,1743.2797,308.3122,13.275179,1007.4984,506.18973,2.0585349,6.5031524,NE,4
2004-05-29,1935.5156,309.03473,29.73293,1007.6082,960.0251,3.4939003,7.35094,SW,4
2004-05-30,1803.4841,307.61523,12.040883,1007.08777,426.66052,4.3130794,4.3970785,NE,4
2004-05-31,2929.9502,306.36362,10.74359,1007.8783,522.9722,3.8017776,11.9599695,SE,4
2004-06-01,3811.712,307.89227,10.982262,1008.6556,1009.6659,5.8712487,15.159794,NE,4
2004-06-02,4566.583,309.1972,9.706119,1010.75995,1138.7837,7.9179716,19.94083,NE,4
2004-06-03,4442.4126,309.18622,10.045481,1009.954,1309.1049,8.352469,21.01854,NE,4
2004-06-04,2148.3906,307.307,15.476904,1010.5233,827.2628,4.1887774,8.950067,NE,4
2004-06-05,958.71063,305.40628,13.953754,1010.2962,635.31866,2.8908842,3.743667,NE,4
2004-06-06,1187.3639,304.59976,10.678617,1009.5588,389.36227,2.96139,3.9613085,NE,4
2004-06-07,1169.7347,305.39566,9.377556,1010.0815,421.0351,3.2522962,4.8914466,NE,4
2004-06-08,710.12634,306.02405,12.20845,1009.94244,425.57135,0.5483576,1.2400923,NW,4
2004-06-09,982.9445,307.28076,15.660958,1009.5194,572.73706,1.1606537,1.5437045,NW,4
2004-06-10,2748.7024,307.50323,12.927569,1008.5314,1091.985,5.3698807,13.608861,NE,4
2004-06-11,3340.967,305.90292,11.762954,1010.03796,747.0606,6.431379,15.185936,NE,4
2004-06-12,2606.0244,305.1068,12.45753,1011.30505,534.2089,4.880078,12.699698,NE,4
2004-06-13,1663.2563,304.7627,12.056912,1011.29047,423.25607,4.73753,9.27089,NE,4
2004-06-14,1543.2164,304.0827,11.535215,1010.521,418.39746,3.3977346,8.1620035,NE,4
2004-06-15,1443.7107,304.6795,10.592985,1009.65436,474.37976,3.8593712,4.3739924,NE,4
2004-06-16,930.9448,305.47818,10.751416,1009.86456,474.6162,2.2181005,4.1908574,SE,4
2004-06-17,949.9232,305.9859,13.4252615,1009.6812,706.4148,1.189599,2.3147485,SE,4
2004-06-18,966.20264,307.52444,19.091698,1009.1369,861.2901,1.8113797,4.568831,NW,4
2004-06-19,792.36365,306.87836,13.905853,1007.53345,536.16296,1.5927093,3.0081604,NW,4
2004-06-20,1007.02185,306.86047,17.237822,1005.9642,437.23215,1.9000661,1.4388294,NE,4
2004-06-21,1586.0634,307.17923,19.485672,1008.80786,552.7416,1.1785934,1.2778704,NE,4
2004-06-22,1782.8492,307.20163,21.436935,1010.6012,647.27655,2.9129777,6.030822,NE,4
2004-06-23,2870.656,305.60535,9.912194,1011.4511,735.07916,5.7261467,14.732626,NE,4
2004-06-24,1679.728,304.38165,11.892088,1009.4231,780.50476,3.8168623,9.319279,NE,4
2004-06-25,1089.1719,304.24722,12.209647,1008.73,535.1986,1.5465767,2.1550415,SE,4
2004-06-26,1727.1697,306.52194,23.520203,1009.00134,725.11414,1.8535656,5.153459,SW,4
2004-06-27,1050.918,306.49036,21.405752,1009.1649,587.3563,2.423704,4.8608375,NW,4
2004-06-28,1219.3206,306.46536,19.022856,1009.01135,546.2355,0.9730172,1.9641194,NW,4
2004-06-29,3417.2617,306.37506,39.854927,1009.86304,632.65894,0.5439284,2.355461,SW,4
2004-06-30,2847.0225,306.0327,44.104053,1010.3784,662.989,3.4605596,5.921292,SW,4
2004-07-01,1729.7028,307.58044,31.3018,1009.6964,1270.9246,2.313452,4.7105594,SW,4
2004-07-02,1450.964,306.87045,29.307533,1008.99066,1019.5859,1.8504009,3.659206,NW,4
2004-07-03,1520.9496,305.6584,15.042229,1008.4294,674.7758,4.1473475,5.610958,NE,4
2004-07-04,1573.5731,305.20422,16.810278,1009.35016,516.14606,3.3893926,2.5093348,NE,4
2004-07-05,1391.4471,304.8865,14.716883,1009.402,798.5296,4.37802,7.581238,NE,4
2004-07-06,958.595,304.31067,14.778469,1007.95105,576.2083,3.9679923,6.6525397,NE,4
2004-07-07,815.5182,303.99716,15.949835,1007.72144,457.33676,2.4479458,1.9295955,NE,4
2004-07-08,943.10095,305.36334,21.214798,1007.7655,883.6985,1.9837137,1.0447965,NE,4
2004-07-09,1473.6267,306.9434,28.465406,1007.46204,842.2761,0.24970779,1.6336223,NW,4
2004-07-10,2262.429,306.389,35.266327,1008.784,831.1527,3.8724604,7.0824575,SW,4
2004-07-11,2303.833,307.78174,37.897324,1007.7545,1085.0564,5.356305,8.976396,SW,4
2004-07-12,2234.0015,308.46588,32.777832,1007.026,816.7868,2.3631775,6.092489,SW,4
2004-07-13,1202.9513,308.22287,20.690567,1005.7293,871.8467,1.1399765,1.999793,NE,4
2004-07-14,3541.905,308.73746,39.4785,1007.0636,833.53174,5.7381516,12.209258,SW,4
2004-07-15,2764.0833,307.5782,43.459583,1007.6509,824.28735,6.291291,12.381444,SW,4
2004-07-16,2181.098,304.59244,54.35713,1009.16895,470.78568,4.333239,7.5043197,SW,4
2004-07-17,2068.6558,305.84366,51.0161,1009.3015,638.6944,4.9795165,6.532429,SW,4
2004-07-18,1835.0599,308.116,35.88894,1008.5391,607.59644,0.73942524,3.588746,SW,4
2004-07-19,1460.9452,307.94824,37.350327,1008.37164,984.33264,2.3969069,4.552806,SW,4
2004-07-20,1767.8611,305.46045,52.53106,1010.018,982.7873,4.467598,5.422004,SW,4
2004-07-21,1014.9903,306.0904,46.486847,1010.8249,938.44434,3.7106752,5.7170634,SW,4
2004-07-22,896.9786,307.91656,32.29601,1009.664,599.2735,1.0227932,3.8980727,NW,4
2004-07-23,1369.2692,307.383,22.836744,1008.76733,551.0244,1.9631231,3.7937214,NE,4
2004-07-24,941.1133,307.04187,15.950831,1009.13544,492.7531,2.3592591,2.7772033,NE,4
2004-07-25,2180.1213,307.8619,30.000706,1008.3622,586.3275,2.4695625,3.4940596,SW,4
2004-07-26,2514.8865,308.3025,35.11189,1007.94385,642.04474,3.916959,6.183681,SW,4
2004-07-27,2968.3735,306.8662,43.49613,1009.93964,648.93823,5.4673033,7.295603,SW,4
2004-07-28,2583.1099,308.03397,40.264423,1008.67676,524.2633,2.8581278,5.154094,SW,4
2004-07-29,1211.5085,309.15524,32.137264,1007.98267,558.20776,2.5553083,4.2005067,SW,4
2004-07-30,1084.0919,308.8085,23.05088,1008.6353,515.3848,1.7027262,3.702741,NW,4
2004-07-31,968.86316,309.5376,22.580444,1008.7119,566.4595,1.7074035,4.2903237,NE,4
2004-08-01,1997.9144,309.88687,15.923542,1006.9796,655.19006,5.491494,11.832922,NE,4
2004-08-02,1303.921,309.3153,25.375265,1009.14197,774.1113,0.69623977,1.5555469,SW,4
2004-08-03,1567.501,308.21307,21.785679,1009.14197,560.505,3.014445,4.2451816,NE,4
2004-08-04,1501.3431,307.74408,13.925956,1007.453,433.01117,3.91335,9.232688,NE,4
2004-08-05,930.19244,308.0053,13.781409,1006.2982,376.0091,2.6245208,4.806128,NE,4
2004-08-06,1085.5853,307.48465,17.995138,1006.7752,479.56055,0.8615148,1.0449651,NW,4
2004-08-07,2631.8425,308.80295,33.34569,1008.16235,1029.7687,3.8253336,7.263757,SW,4
2004-08-08,3614.9312,307.43634,44.13346,1009.01917,789.5375,5.6067977,9.06071,SW,4
2004-08-09,2953.204,306.96115,46.99507,1008.5579,671.80414,3.8639598,5.28495,SW,4
2004-08-10,1773.6764,309.39236,36.570755,1008.76025,922.5884,4.1529865,6.179147,SW,4
2004-08-11,2326.0466,307.77173,39.156292,1010.077,686.2169,3.9510717,6.713976,SW,4
2004-08-12,1190.3815,309.60083,20.937725,1009.0376,538.55536,2.384712,4.643559,NW,4
2004-08-13,1286.535,308.83505,13.714407,1007.7585,517.7638,3.716008,4.6846313,NE,4
2004-08-14,1975.9026,308.1291,38.666077,1010.4854,1030.5463,4.887162,7.6230974,SW,4
2004-08-15,1615.9591,309.05554,37.83054,1010.499,768.71375,4.506836,8.132595,SW,4
2004-08-16,1585.4122,306.98578,44.2436,1009.8787,565.80914,4.1603928,6.8025794,SW,4
2004-08-17,1337.2784,307.46384,45.31993,1009.5821,663.8965,3.110752,3.4253497,SW,4
2004-08-18,1338.6476,306.6688,50.67983,1011.4563,581.18646,3.0439622,3.5726793,SW,4
2004-08-19,1636.8463,307.82925,44.96715,1011.095,859.44446,4.3892956,5.708199,SW,4
2004-08-20,1464.4933,308.0911,38.031616,1008.1319,641.02075,2.2066162,2.2918668,SW,4
2004-08-21,1636.2587,305.5587,51.806072,1010.1439,981.1618,3.7658958,5.186555,SW,4
2004-08-22,882.5919,307.68063,39.688236,1010.09143,791.1763,0.18539886,2.745984,NE,4
2004-08-23,1443.673,307.6491,30.639343,1011.3301,618.25574,2.0175018,4.5474787,NE,4
2004-08-24,1544.26,306.7432,15.426398,1009.3506,375.3394,4.0097313,8.729106,NE,4
2004-08-25,1070.8508,306.99683,20.569706,1010.3446,416.66452,2.6266448,3.9145157,NE,4
2004-08-26,648.74725,307.90082,20.484022,1010.61316,473.6526,3.0699704,3.530042,NE,4
2004-08-27,1474.4813,307.18646,16.619278,1008.58856,371.26343,4.666199,8.666113,NE,4
2004-08-28,1378.4377,306.45013,15.146042,1008.907,364.73962,4.061149,5.5902925,NE,4
2004-08-29,968.4594,307.04358,16.12695,1009.7157,369.41577,3.639301,6.447142,NE,4
2004-08-30,1514.2351,306.65225,16.997038,1009.87195,400.06604,3.8570101,7.1662464,NE,4
2004-08-31,1021.4259,306.54514,16.991653,1010.29926,494.34723,2.0424707,3.040643,NE,4
2004-09-01,1278.119,306.60486,24.95436,1010.3308,567.5954,1.3043336,0.9035844,NE,4
2004-09-02,1199.5586,306.87598,13.519189,1009.9115,384.39636,3.8307025,6.983885,NE,4
2004-09-03,1629.393,306.6427,16.242043,1008.937,349.71506,3.328994,4.9379,NE,4
2004-09-04,1135.3015,306.7562,12.453787,1008.56274,306.70297,2.8168807,3.835677,NE,4
2004-09-05,846.2407,306.6648,14.794736,1008.2529,474.2468,1.4150423,2.0600224,NE,4
2004-09-06,1450.4263,306.74506,21.590223,1007.89124,464.52515,2.668822,6.7950993,NE,4
2004-09-07,2349.2998,307.0656,19.368301,1008.6387,681.33655,5.571413,13.057086,NE,4
2004-09-08,3536.7544,307.60577,16.215141,1008.45306,675.05676,7.9827423,15.72804,NE,4
2004-09-09,2170.6755,306.68478,19.970793,1009.4625,697.182,5.3604317,9.356547,NE,4
2004-09-10,2287.6404,307.03644,19.443483,1009.5073,547.5757,5.56477,12.352389,NE,4
2004-09-11,2133.6748,307.90704,18.638895,1011.51904,527.9081,5.37839,11.243742,NE,4
2004-09-12,2730.921,307.5737,17.973639,1011.72253,784.9829,6.099428,14.004103,NE,4
2004-09-13,2681.5752,306.54263,17.530386,1012.4928,774.801,6.0475764,13.810367,NE,4
2004-09-14,2686.7178,305.2528,16.216179,1013.3976,697.7035,6.061733,12.380072,NE,4
2004-09-15,2176.7046,304.43097,14.401145,1013.56,517.1903,6.4275928,12.2508955,NE,4
2004-09-16,1759.8792,304.14236,13.279769,1013.1292,445.98633,5.229878,10.516245,NE,4
2004-09-17,1975.5156,304.81256,14.469961,1010.5288,338.3646,4.9977074,9.642548,NE,4
2004-09-18,1912.5675,305.31604,18.582811,1010.3051,508.5268,5.8488207,7.970465,NE,4
2004-09-19,1683.8734,305.0166,13.298613,1009.3219,374.99368,4.959915,7.070918,NE,4
2004-09-20,1786.3147,305.06738,11.966187,1010.49365,398.5723,4.95679,9.948073,NE,4
2004-09-21,1817.238,305.00458,12.632184,1011.0115,374.7255,4.8718724,9.675436,NE,4
2004-09-22,1389.8032,305.1443,11.311399,1009.4011,317.73764,3.670633,8.916193,NE,4
2004-09-23,1963.7358,304.78378,16.051193,1008.9924,412.28903,4.8736296,8.169269,NE,4
2004-09-24,1949.3716,305.43134,29.139614,1010.2815,474.17285,1.3243183,1.6339177,NW,4
2004-09-25,1252.386,306.07977,24.98487,1010.5142,460.5852,1.251548,3.6007378,NE,4
2004-09-26,1494.32,304.7339,13.570392,1009.01227,305.35257,3.6875527,1.8528422,NE,4
2004-09-27,1076.6523,305.19406,12.462413,1007.7249,277.1083,2.2779598,4.001217,NE,4
2004-09-28,1554.7666,305.88232,16.2261,1007.5157,460.61786,2.0020428,2.944019,NE,4
2004-09-29,1913.8472,305.35168,34.75076,1007.6836,490.45026,1.1579762,1.1334609,NW,4
2004-09-30,1550.8892,305.02606,23.078485,1008.4767,463.34424,2.5816967,3.650023,NW,4
2004-10-01,1123.5215,304.13098,11.86114,1008.3948,303.6936,1.8770475,3.9251342,NE,4
2004-10-02,1908.6965,305.81332,36.11451,1011.1264,629.3229,1.9132236,6.648235,NE,4
2004-10-03,2705.0847,305.29852,10.117491,1010.1904,482.31387,5.279309,12.360284,NE,4
2004-10-04,3439.629,305.76733,17.56394,1010.4945,720.8546,7.5031166,17.702673,NE,4
2004-10-05,2968.836,304.28485,17.639664,1011.21436,576.4613,6.3205137,13.899703,NE,4
2004-10-06,1959.698,302.81326,19.915485,1012.904,406.3167,5.32172,10.207834,NE,4
2004-10-07,2277.5308,304.06293,19.313456,1012.63617,436.2902,5.5878572,8.350931,NE,4
2004-10-08,2570.622,305.47382,19.492636,1011.7599,550.5919,6.161512,8.683312,NE,4
2004-10-09,2331.829,304.89557,17.678316,1010.5022,492.2419,5.646348,10.8854885,NE,4
2004-10-10,2443.7722,304.29694,17.772339,1011.5454,528.69965,5.4597535,11.354368,NE,4
2004-10-11,2744.1545,303.61115,17.84025,1012.8235,501.2131,5.849813,12.359429,NE,4
2004-10-12,2774.308,302.6911,18.460363,1013.30206,483.5304,6.3703737,12.823916,NE,4
2004-10-13,1940.4147,301.1099,18.538246,1013.3727,377.43472,5.3133125,9.472832,NE,4
2004-10-14,1523.228,300.43433,19.146364,1013.5392,311.95966,4.665585,8.354249,NE,4
2004-10-15,1938.7336,300.29486,22.452562,1013.713,370.6319,5.4947147,8.660251,NE,4
2004-10-16,2355.4717,300.60016,15.998301,1013.76447,354.8247,5.148257,10.534807,NE,4
2004-10-17,2710.2341,301.0389,12.988716,1012.4786,381.11273,6.1220965,12.911102,NE,4
2004-10-18,3456.933,301.49066,13.548238,1012.27313,424.3634,6.2391534,14.745192,NE,4
2004-10-19,3665.9216,303.7875,15.460917,1011.55853,612.1463,7.623585,15.398794,NE,4
2004-10-20,3788.4077,304.77356,18.704218,1009.4403,753.5827,7.1989675,16.598917,NE,4
2004-10-21,4581.5654,305.92722,14.032148,1009.2965,840.41296,8.503254,18.340567,NE,4
2004-10-22,3439.2002,304.03833,12.136024,1010.42505,667.3822,7.650788,15.5463295,NE,4
2004-10-23,2467.1826,301.98865,15.157612,1011.05396,459.8136,5.3575125,13.466972,NE,4
2004-10-24,2443.4192,302.25525,15.615129,1011.2111,558.7832,6.341298,13.923818,NE,4
2004-10-25,3435.2197,303.47296,16.5466,1011.04126,618.62524,7.7827587,16.56908,NE,4
2004-10-26,4104.928,302.94913,19.05012,1010.60315,583.334,7.976814,16.492386,NE,4
2004-10-27,2652.5076,302.303,22.37714,1012.0559,440.49368,6.0077095,11.52129,NE,4
2004-10-28,2162.7698,303.9042,19.056082,1012.3399,458.21945,5.866861,10.860429,NE,4
2004-10-29,2571.2263,302.67395,17.511663,1011.506,438.5185,5.908721,11.920849,NE,4
2004-10-30,2298.3071,300.37958,17.248026,1011.3349,352.00897,5.4335275,10.662088,NE,4
2004-10-31,1956.1821,299.10248,18.41284,1011.97284,308.17517,4.752213,9.119984,NE,4
2004-11-01,1502.008,298.9684,22.422037,1010.88477,345.32477,4.336716,8.398307,NE,4
2004-11-02,1449.7802,299.34857,23.146778,1010.0953,316.11688,4.150665,8.608699,NE,4
2004-11-03,1001.8281,299.44226,21.357422,1010.5991,280.90625,3.6512027,4.434331,NE,4
2004-11-04,1247.7196,298.73636,26.67464,1011.37476,221.59512,3.8765953,5.6042504,NE,4
2004-11-05,2063.2097,298.6444,29.062424,1012.19904,275.63132,4.6760087,7.7859,NE,4
2004-11-06,2636.5425,299.67737,18.86692,1011.87634,376.84256,5.842754,11.660975,NE,4
2004-11-07,2542.5088,298.64288,19.429857,1012.89185,381.93936,5.196912,10.695533,NE,4
2004-11-08,1989.403,297.9154,19.890831,1012.59265,304.28693,4.9193707,9.494917,NE,4
2004-11-09,1568.586,296.88116,19.094978,1011.94635,275.34088,4.2614293,7.7909875,NE,4
2004-11-10,1640.0852,296.81708,17.311157,1009.71454,217.01155,3.973309,6.180399,NE,4
2004-11-11,1502.9255,297.61154,19.070986,1009.4094,206.57133,3.9605207,3.7910547,NE,4
2004-11-12,1441.9814,299.23877,21.943865,1011.30493,208.54637,3.8701818,3.9048815,NE,4
2004-11-13,1780.3518,299.90045,23.88019,1011.973,360.5478,4.7199874,6.670717,NE,4
2004-11-14,1743.2672,301.08188,30.727184,1011.12225,353.9167,4.5118766,8.058259,NE,4
2004-11-15,1762.5802,301.66248,31.762108,1010.9911,337.08566,4.6800613,7.917694,NE,4
2004-11-16,3044.347,300.7029,17.90543,1010.8584,464.19824,6.617977,12.73244,NE,4
2004-11-17,4413.9614,299.30963,14.847734,1012.07385,532.06635,7.649233,15.891999,NE,4
2004-11-18,5403.7134,299.70853,19.257332,1013.70416,634.1755,9.61031,18.82682,NE,4
2004-11-19,4363.475,297.18173,22.258976,1015.29083,443.9709,8.125466,17.003437,NE,4
2004-11-20,3204.1482,295.01685,29.803457,1016.526,414.73642,6.509861,13.279556,NE,4
2004-11-21,2292.204,293.43466,30.610506,1017.11334,373.144,5.6401386,10.150136,NE,4
2004-11-22,3683.5024,293.99704,27.715809,1017.51135,684.3999,7.942877,17.023043,NE,4
2004-11-23,4551.1973,293.84573,29.647816,1017.22186,759.1691,8.7417555,18.90731,NE,4
2004-11-24,3961.8813,292.57532,28.594524,1017.06854,492.60468,7.536181,14.201991,NE,4
2004-11-25,3054.0964,291.52267,21.156528,1017.1609,474.32385,6.482297,12.377829,NE,4
2004-11-26,3879.3035,291.96326,23.00502,1016.45306,565.383,7.240974,15.303819,NE,4
2004-11-27,5550.3306,293.43475,23.625488,1016.90967,650.48425,9.536381,18.89648,NE,4
2004-11-28,5492.924,293.86722,24.745678,1017.7156,491.72223,9.256734,17.889078,NE,4
2004-11-29,3879.1611,293.19492,17.909443,1018.24396,557.65894,7.9907374,15.728858,NE,4
2004-11-30,4223.3096,292.4698,19.028587,1018.0532,563.73773,8.08582,16.316936,NE,4
2004-12-01,4276.648,292.57013,17.495916,1017.2283,529.4998,7.6383033,15.655237,NE,4
2004-12-02,4533.5234,292.11267,20.135532,1016.615,580.88385,8.159781,17.331783,NE,4
2004-12-03,4431.8623,291.3206,18.07413,1016.7656,550.9319,7.3880486,17.038504,NE,4
2004-12-04,3835.755,292.8495,22.390976,1016.7047,467.56296,6.625281,12.916754,NE,4
2004-12-05,3634.4336,294.81406,29.366684,1015.9008,464.96463,6.2170167,12.917058,NE,4
2004-12-06,3452.9546,295.02298,20.001856,1015.62286,437.47705,6.423811,11.641092,NE,4
2004-12-07,3317.3567,291.2108,5.4843965,1016.9262,350.59384,6.103148,11.478931,NE,4
2004-12-08,3276.3335,290.16345,10.8724575,1016.2321,323.00705,5.52622,9.057236,NE,4
2004-12-09,2358.607,291.84332,28.629639,1014.5095,289.1859,5.284168,6.462142,NE,4
2004-12-10,2401.9502,291.89703,24.8604,1013.5268,290.04095,4.996225,5.9108777,NE,4
2004-12-11,2197.8079,290.98798,20.990208,1013.6483,278.21716,4.803504,4.849701,NE,4
2004-12-12,2482.292,291.94858,35.296463,1014.2826,332.5948,5.294216,9.207452,NE,4
2004-12-13,3235.303,292.6614,26.905119,1014.9087,415.5223,5.9192,13.318482,NE,4
2004-12-14,5051.388,293.1927,20.283125,1015.54803,572.96765,7.917438,17.460945,NE,4
2004-12-15,5280.954,293.6404,24.723486,1016.19684,655.3316,8.978858,19.115396,NE,4
2004-12-16,4721.259,292.8933,29.720161,1016.8097,701.6704,8.767544,18.554699,NE,4
2004-12-17,3298.0059,290.8384,30.910608,1017.2487,500.83377,6.366791,12.66649,NE,4
2004-12-18,2428.9082,289.727,29.06143,1016.08875,370.75604,5.2752085,10.212751,NE,4
2004-12-19,2190.0176,289.76166,24.647305,1014.9196,285.49518,4.7694473,7.8757133,NE,4
2004-12-20,2266.586,290.6801,24.112381,1013.46765,292.2031,4.701311,5.942899,NE,4
2004-12-21,1915.63,290.62247,32.282574,1013.57886,282.9979,4.664814,7.356329,NE,4
2004-12-22,1917.0182,291.10004,31.879555,1014.44366,285.9738,4.43802,8.824898,NE,4
2004-12-23,2471.2034,290.59906,28.225187,1012.9812,321.53763,4.374081,10.048826,NE,4
2004-12-24,2199.619,290.45413,31.159752,1012.8565,309.19644,4.228987,10.123251,NE,4
2004-12-25,4461.786,293.12732,25.332739,1014.66394,529.95374,7.584916,17.214716,NE,4
2004-12-26,3914.3716,292.8918,24.26652,1015.5241,467.5642,7.299947,12.8187275,NE,4
2004-12-27,4056.1572,292.36578,18.71553,1016.2353,486.39154,6.7415414,14.677802,NE,4
2004-12-28,3630.0264,290.74304,18.9656,1017.063,428.80112,6.5063987,11.866668,NE,4
2004-12-29,2272.5989,289.96735,35.55733,1014.081,321.52216,4.577594,7.8007693,NE,4
2004-12-30,2096.248,290.1646,34.586452,1013.2282,248.6796,4.3532333,4.4884343,NE,4
2004-12-31,1699.7589,290.97693,30.63805,1014.2666,208.70633,3.122906,1.7672126,NE,4
2005-01-01,1166.9615,293.2583,23.341772,1015.37244,242.86745,3.1420507,5.5760803,NE,4
2005-01-02,5214.5522,293.79578,17.567036,1017.7409,465.68042,6.4844584,11.998648,NE,4
2005-01-03,5893.8057,292.00897,22.880644,1017.8602,558.4318,8.593365,16.428549,NE,4
2005-01-04,5011.3916,291.90335,24.28851,1017.89386,561.0797,8.173343,16.3771,NE,4
2005-01-05,6341.2256,291.55353,31.116747,1020.5248,789.26483,11.0216255,21.388306,NE,4
2005-01-06,6879.049,288.88135,33.013847,1023.35486,935.61426,11.525504,23.237206,NE,4
2005-01-07,5343.2803,288.31946,34.057236,1021.85645,870.7627,9.387508,21.69316,NE,4
2005-01-08,4701.367,289.33154,41.19477,1020.5782,843.40686,8.597847,20.657394,NE,4
2005-01-09,5077.777,289.91425,38.13763,1021.12494,885.86005,9.846468,21.223703,NE,4
2005-01-10,5089.715,289.3756,36.228226,1021.89136,818.6014,9.262114,20.684084,NE,4
2005-01-11,5354.5737,289.57025,30.66684,1020.9287,818.38464,9.346213,20.35857,NE,4
2005-01-12,4080.1787,288.4846,24.69757,1020.78284,633.6287,7.4202147,17.38055,NE,4
2005-01-13,3200.7205,288.05206,23.07235,1017.8025,427.8288,5.332066,12.571335,NE,4
2005-01-14,2602.924,288.1623,27.160154,1015.0831,365.05447,4.829835,10.758981,NE,4
2005-01-15,3396.4136,289.75513,33.732304,1014.67053,483.23038,5.812437,13.361749,NE,4
2005-01-16,3936.4646,290.37808,36.69921,1015.6961,601.49756,6.7258186,15.23229,NE,4
2005-01-17,5028.949,290.39026,29.001268,1017.12756,641.5016,8.08956,16.7347,NE,4
2005-01-18,4266.564,289.0266,22.838232,1017.54895,595.7561,7.1015697,16.207355,NE,4
2005-01-19,3266.2393,287.77118,24.719564,1016.5483,467.68304,6.393397,13.25307,NE,4
2005-01-20,2031.3704,286.02063,28.84263,1013.74304,274.84567,3.9487755,5.1403193,NE,4
2005-01-21,1049.154,287.1098,18.265705,1014.6781,329.3446,2.5553105,5.912121,NE,4
2005-01-22,3183.126,286.01654,24.77777,1019.2096,454.5785,4.861356,9.756337,NE,4
2005-01-23,3120.6338,286.9729,34.69555,1018.82043,425.22342,5.990137,13.086291,NE,4
2005-01-24,3162.191,289.10556,25.651161,1016.3712,402.22482,5.6084056,12.207139,NE,4
2005-01-25,2363.0613,290.25705,19.14397,1014.16406,313.19586,4.1628113,6.240922,NE,4
2005-01-26,1048.3735,291.3579,20.80126,1013.2599,224.3371,2.336587,3.5297985,NE,4
2005-01-27,1258.952,292.84753,18.890257,1013.34814,274.38116,4.0132594,5.1411643,NE,4
2005-01-28,1548.9863,293.67096,30.513231,1011.97626,201.94551,3.9209974,5.579411,NE,4
2005-01-29,1352.1094,295.3839,22.246273,1010.79614,200.1799,2.9776814,2.7532647,NE,4
2005-01-30,1481.9269,295.81317,28.129465,1011.2523,197.21326,4.1529584,3.6390014,NE,4
2005-01-31,2548.4492,296.97308,19.666958,1010.8084,292.0979,4.527918,8.334083,NE,4
2005-02-01,3597.4514,296.2138,19.03645,1011.12836,385.2884,5.43475,10.691793,NE,4
2005-02-02,2735.186,295.59253,14.924081,1011.1481,362.5364,5.2487807,9.544083,NE,4
2005-02-03,2560.8306,291.48602,15.969189,1009.2316,114.71254,4.7503333,7.274865,NE,4
2005-02-04,5773.5703,296.44345,15.264173,1013.5279,554.2674,8.991845,18.67027,NE,4
2005-02-05,3818.8806,295.35547,14.613988,1012.05365,430.8565,6.9716268,12.667387,NE,4
2005-02-06,3012.5095,296.5923,14.2663,1010.59094,340.80447,6.0064917,9.124891,NE,4
2005-02-07,2563.3237,296.49597,13.751025,1011.46484,309.5732,5.537982,7.151391,NE,4
2005-02-08,3897.1233,297.98495,19.790104,1011.5785,463.717,5.905375,12.483753,NE,4
2005-02-09,3890.6694,298.59598,12.294294,1012.07794,456.05997,6.8680105,12.322356,NE,4
2005-02-10,2936.826,297.58862,12.21756,1012.46014,371.93845,5.5986004,8.991215,NE,4
2005-02-11,3481.6572,298.48004,13.410839,1012.5878,496.85406,6.6840334,14.310746,NE,4
2005-02-12,6756.759,297.3806,15.321619,1014.7459,809.58765,10.773059,21.646923,NE,4
2005-02-13,4735.0747,293.01703,24.397602,1014.6144,711.3789,8.834483,17.986078,NE,4
2005-02-14,4268.108,291.70084,19.744461,1013.94824,522.3613,7.3786535,14.634315,NE,4
2005-02-15,2213.6265,291.88934,18.822395,1011.6429,293.16617,4.49996,4.624912,NE,4
2005-02-16,989.9123,294.17572,13.297981,1010.83435,273.7077,2.1864595,3.3080497,NE,4
2005-02-17,941.61084,298.03537,11.108663,1010.41656,328.74194,1.8446828,1.7577995,NE,4
2005-02-18,1810.78,299.65256,16.104961,1010.49695,479.65814,4.223375,7.5613294,NW,4
2005-02-19,1612.5751,301.46387,18.000801,1011.37726,468.75638,5.022616,8.630882,NW,4
2005-02-20,2755.335,302.04425,16.262379,1009.23645,505.86087,4.5525675,10.503521,NE,4
2005-02-21,2779.827,301.6925,20.166193,1007.97656,393.7763,3.5590093,8.255861,NE,4
2005-02-22,2592.4292,302.951,17.762978,1007.88293,441.49207,4.3874764,8.7194395,NE,4
